SITE_NUMBER,LATITUDE,LONGITUDE,ELEVATION,AVERAGE_TEMP
31917099999,44.0333333,131.3166666,109.0,35.74511627906977
50758099999,47.25,125.883,259.0,28.614193548387096
72533014827,40.9705,-85.2063,241.1,48.48986301369863
54906099999,35.25,115.433,51.0,56.97917808219179
21955099999,70.55,154.25,2.0,-2.8512953367875644
16470099999,36.816519,11.968864,193.54,62.4826923076923
35229099999,50.245833,57.206667,224.94,36.96413502109704
50353099999,51.7333333,126.6333333,175.6,27.44495412844037
30916099999,50.517,104.833,733.0,31.458549222797927
16400099999,38.7,13.1833333,251.0,61.55150684931507
99999913866,38.3794,-81.59,277.4,53.06602739726028
99999923017,31.4,-100.4,573.0,65.4896265560166
53593099999,39.8333333,114.5666666,910.0,44.76602739726028
57598099999,29.0333333,114.5833333,147.0,61.804395604395616
54401099999,40.7833333,114.8833333,726.0,45.67095890410959
20982099999,70.9666666,94.5,40.0,-0.41798245614035046
29939099999,52.6666666,84.9166666,225.0,28.946835443037976
29348099999,57.0666666,86.2166666,114.0,30.55056179775281
99999914758,41.26389,-72.88722,0.9,51.341369863013696
54208099999,42.1833333,116.4666666,1247.0,35.08657534246575
15010099999,47.703414,22.885606,126.18,50.86688741721854
11150099999,47.793304,13.004333,430.07,47.495569620253164
24561099999,65.0,130.683,737.0,7.962999999999999
2976099999,60.3833333,26.9666666,13.1,28.839999999999996
36021099999,52.25,79.1833333,142.0,33.185542168674694
28506099999,55.7666666,52.0666666,91.0,37.34645390070922
99999923188,32.7336,-117.1831,4.6,64.58465753424657
47837099999,30.7166666,130.9833333,37.57,67.59478021978022
99999913904,30.1831,-97.6799,146.3,67.44301369863012
63816099999,-4.0833333,37.7166667,872.0,75.53205479452056
40745099999,36.235195,59.640972,994.56,57.6989010989011
10567099999,50.883,12.133,312.0,46.72767123287671
72365023050,35.0419,-106.6155,1618.5,57.243013698630136
30547099999,54.317,110.317,509.0,9.429824561403509
70343025402,59.43333,-146.33333,14.0,45.13508196721312
17170099999,38.468219,43.3323,1670.3,48.19833333333333
31632099999,49.9333333,134.6333333,283.0,25.167479674796745
74902199999,44.316,-77.633,139.0,43.593972602739726
47587099999,38.9166666,139.85,4.84,54.04849315068494
60400099999,36.75,5.1,13.0,66.42
23724099999,62.4333333,60.8666666,51.0,22.012
48480099999,12.6,102.1166667,4.0,81.68735632183909
47895099999,34.0666666,134.5666666,6.4,60.82203856749312
99999923233,36.6636,-121.6081,22.6,59.93726027397261
47003099999,42.3166666,130.4,3.0,45.14831932773109
52818099999,36.4166666,94.9,2809.0,40.411019283746555
58477099999,30.0333333,122.1166666,37.0,61.36888888888889
72354013919,35.41667,-97.38333,393.5,59.3704109589041
10359099999,52.517,11.4,48.0,47.45753424657534
99999913976,30.205,-91.9875,11.6,66.27698630136986
58927099999,25.1,117.017,341.0,68.11873278236914
44293099999,47.833,108.5,1319.0,28.279729729729727
99999926529,65.175,-152.1067,67.7,26.276986301369863
33587099999,48.7666666,30.2333333,216.0,45.478350515463916
1055099999,71.1,23.9833333,14.22,36.21840659340659
63694099999,0.017,37.067,1946.5,63.634083601286164
58633099999,28.9666666,118.8666666,71.0,63.38916666666666
78708099999,15.452639,-87.923556,27.73,77.7195054945055
53898099999,36.05,114.1333333,195.7,55.141869918699186
87715099999,-38.949,-68.155711,272.79,57.75384615384616
99999924235,42.6003,-123.3641,1168.0,51.885479452054796
72745014913,46.8369,-92.1833,436.8,38.92493150684932
54852099999,36.983,120.65,72.0,50.258102766798416
99999913942,32.5155,-92.0405,24.1,63.513972602739734
99999994824,46.25,-84.46667,262.1,40.11287671232876
20744099999,72.3666666,52.7,19.0,17.546698113207547
48983099999,10.6333333,103.4833333,15.0,82.51739130434783
6265099999,52.127306,5.276194,20.11,48.94849315068493
12585099999,50.7,21.7166666,218.0,33.35
31921099999,44.7166666,132.0666666,78.0,37.9024154589372
72551014939,40.8508,-96.7475,362.7,51.09342465753425
41640099999,31.55,74.3333333,215.0,74.56888888888889
99999914830,42.9,-85.667,213.1,47.222191780821916
50888099999,46.3166666,132.1833333,83.0,32.30576923076923
74732099999,32.85,-106.1,1248.0,61.97917808219177
30739099999,52.1666666,109.7833333,666.09,28.45027932960894
10162099999,53.633,11.417,68.0,46.70191780821917
99999914904,40.85,-96.76667,356.0,51.09342465753425
12185099999,54.0666666,21.3666666,110.0,44.29648562300319
47772099999,34.6833333,135.5166666,83.0,60.899178082191774
72405013743,38.8472,-77.03454,3.0,56.04438356164384
31011099999,59.6666666,127.05,278.38,16.706153846153846
12150099999,54.377569,18.466222,149.04,45.41512345679013
56287099999,29.9833333,103.0,629.0,61.54848484848485
32045099999,51.6,141.9,14.0,52.75
10908099999,47.883,8.0,1486.0,38.2641095890411
74795012867,28.23333,-80.6,2.4,72.15506849315068
42348099999,26.824192,75.812161,384.96,74.70835734870317
12295099999,53.1,23.1666666,151.0,44.96587837837838
99999914936,44.3981,-98.2231,390.1,45.62630136986301
29282099999,58.3833333,97.45,133.0,29.011587982832623
71633099999,44.75,-81.1,222.19,43.10876712328767
23939099999,60.3333333,68.9666666,32.3,-11.5
2970099999,60.122203,19.898156,5.18,29.522727272727273
72351013966,33.9786,-98.4928,310.0,62.25780821917808
60765099999,33.876919,10.103333,7.92,64.46521739130435
99999935048,52.13333,1.43333,26.2,48.02455516014234
99999914935,40.9611,-98.3136,560.8,49.17095890410959
48657099999,3.775389,103.209056,17.67,78.396
99999923065,39.36722,-101.69333,1114.3,49.4641095890411
99999913752,38.98333,-76.46667,2.4,54.5013698630137
33325099999,50.2333333,28.7333333,224.0,45.41762711864407
31168099999,56.45,138.15,8.0,30.403100775193796
31766099999,48.65,138.983,382.0,30.32739726027397
43279099999,12.994414,80.180517,15.84,79.70588235294117
58502099999,29.75,115.917,31.0,62.58895027624309
27962099999,53.1333333,45.0166667,174.0,38.78947368421053
63240099999,4.7,45.2166666,173.0,85.03297872340426
99999913017,34.3,-6.6,12.2,63.888219178082196
74768613820,30.41667,-88.91667,10.1,66.92438356164384
35633099999,47.85,59.617,176.0,38.81040462427745
50646099999,48.483,124.85,199.0,28.23
31004099999,58.6166666,125.3666666,679.0,20.815196078431374
31825099999,47.6,138.4,165.0,32.92307692307693
31976099999,43.35,132.8,204.0,29.428229665071772
31710099999,47.95,132.6166666,56.0,34.47314049586777
71069099999,55.293056,-114.777222,583.38,36.24109589041096
99999923234,37.6197,-122.3647,2.4,58.879999999999995
57932099999,25.9666666,108.5333333,287.0,65.36949152542374
99999914918,48.5614,-93.3981,360.6,37.36904109589041
30824099999,51.5666666,105.1166666,472.0,30.19716981132076
72382523131,34.58333,-117.38333,879.3,62.307945205479456
57091099999,34.75,114.417,67.0,55.833684210526314
99999913732,38.06667,-78.15,135.0,53.19424657534247
48565099999,8.1132,98.316872,24.99,84.95
72317013723,36.0969,-79.9432,271.3,55.89041095890411
99999924244,47.683,-122.267,14.9,54.97890410958905
31510099999,50.2833333,127.4833333,169.19,30.503999999999998
47809099999,33.65,130.7,37.9,59.93397260273973
38763099999,38.9833333,56.2833333,92.0,62.19263157894737
33815099999,47.0166666,28.9833333,173.0,50.192567567567565
12575099999,50.0333333,20.9833333,209.0,47.12453531598513
34545099999,48.35,41.8666666,90.0,43.31296296296296
15526099999,43.417,24.6,71.0,46.92999999999999
27786099999,54.3166666,48.3333333,129.0,31.93125
71918199999,73.033,-85.15,1.0,8.23839779005525
30567099999,54.05,115.017,738.0,16.471657754010693
99999915027,53.383,-2.65,27.1,49.26136986301369
99999923244,37.40583,-122.04806,11.9,58.64313186813187
47899099999,33.25,134.1833333,186.9,62.48794520547945
72753014914,46.9253,-96.8111,274.3,42.534246575342465
31974099999,43.367,132.167,46.0,19.76393442622951
3487399999,52.85,0.767,65.0,48.902191780821916
57793099999,27.8,114.3833333,129.0,62.99220055710307
62271099999,24.178728,23.313958,416.66,74.07087912087911
31926099999,44.6,132.817,96.0,38.22812499999999
70291026412,62.9617,-141.9378,522.1,23.401095890410957
35576099999,48.3,69.65,-999.9,9.583333333333334
74570013840,39.83333,-84.05,249.9,50.94027397260274
32569099999,52.283,157.0,34.0,14.925925925925924
99999923230,37.72139,-122.22083,1.8,58.401095890410964
62941099999,4.872006,31.601117,468.78,81.01479452054794
12400099999,51.9333333,15.5333333,192.0,40.65
72261522001,29.36667,-100.78333,329.8,67.69123287671232
35756099999,46.883,64.667,79.0,44.02325581395349
51628099999,41.267,80.233,1286.0,50.71916666666667
62680099999,17.7,33.9666667,345.0,87.24767123287671
72286623122,34.09528,-117.23472,353.3,64.25561643835616
50564099999,49.4333333,127.35,235.0,30.917977528089892
50639099999,48.0,122.733,310.0,36.860989010989016
15627099999,42.6666666,24.8333333,2389.0,31.542857142857144
57537099999,29.25,108.167,314.9,54.856
48074099999,19.7166666,96.2166666,104.0,82.71764705882354
16648099999,39.650253,22.4655,73.45,60.47260273972603
50434099999,50.45,121.7,733.0,2.140145985401461
20386099999,76.6,97.667,1.0,-4.6326086956521735
32195099999,46.85,151.867,25.0,36.12765957446808
10635099999,50.217,8.45,805.0,41.80274725274725
30374099999,56.65,117.567,1000.0,1.5417391304347832
33631099999,48.6333333,22.2666666,124.0,49.5
26242099999,58.307461,26.690428,66.75,39.01538461538462
37061099999,44.7833333,44.1333333,136.0,50.52176165803109
56034099999,33.8,97.133,4419.0,13.297600000000001
23146099999,68.5,73.583,5.0,7.392537313432835
7089199999,49.033,5.867,266.0,38.50833333333333
72273003124,31.58833,-110.34417,1438.4,62.057808219178085
53192099999,44.0166666,115.0,1147.7,33.611780821917804
31856099999,46.517,136.95,389.0,28.876605504587157
23412099999,65.9666666,56.9166666,78.0,17.647826086956524
30802099999,51.6833333,100.9833333,1304.0,25.925000000000004
47417099999,42.9166666,143.2166666,43.7,43.40958904109589
72356013968,36.1994,-95.8872,198.1,59.21890410958903
28434099999,56.65,57.7833333,206.0,30.69523809523809
71926099999,64.298889,-96.077778,17.98,11.840273972602736
48431099999,14.934514,102.078639,222.19,80.28390410958905
32571099999,52.833,157.167,110.0,22.671232876712327
31969099999,42.65,130.8,35.0,41.95164319248827
48477099999,12.6833333,100.9833333,18.0,83.99285714285713
63932099999,-8.9333333,33.4666667,1707.0,65.84191780821918
74931699999,15.116,145.7,32.0,82.15700636942675
99999917605,76.51667,-68.83333,77.1,11.306849315068494
42131099999,29.179444,75.755336,213.36,76.0461971830986
31987099999,43.15,133.0166666,208.0,39.7237668161435
72785024157,47.6216,-117.528,717.2,50.78958904109588
99999914940,43.1544,-93.3269,373.4,45.32575342465753
54363099999,41.717,125.917,312.0,38.1030303030303
57738099999,27.05,108.4,464.0,40.29411764705882
99999943324,34.15,132.23333,2.1,60.50684931506849
29418099999,56.35,78.35,126.0,30.278888888888886
72386523112,nan,nan,nan,69.03342465753425
99999913883,33.9419,-81.1181,68.6,61.413150684931516
56548099999,27.217,99.317,2743.0,45.47419354838709
33506099999,49.6,34.55,160.0,44.0515625
87623099999,-36.588322,-64.275694,192.02,56.59397590361446
99999924023,41.1213,-100.6694,846.7,47.69890410958904
99999911647,17.13333,-61.78333,19.2,77.93333333333332
47818099999,32.7333333,130.2666666,679.8,53.381095890410954
47677099999,34.1166666,139.5166666,39.6,63.78876712328768
48900099999,10.818797,106.651856,10.05,80.39205479452055
94294599999,-19.25,146.767,6.0,75.77643835616439
31859099999,45.967,136.633,1570.0,23.72543352601156
22422099999,65.9,34.7666666,12.0,27.952499999999997
28481099999,56.8166666,70.6166666,78.0,33.734146341463415
99999913995,37.23985,-93.39007,384.7,54.098904109589036
72404013721,38.3,-76.41667,11.9,55.28
34866099999,46.1833333,45.35,-7.0,49.268309859154925
72253512909,29.38333,-98.58333,207.9,68.09397260273973
30379099999,56.0,119.45,996.0,11.989928057553955
24507099999,64.2666666,100.2333333,168.0,11.032
42410099999,26.106092,91.585939,49.37,74.14714285714285
71826199999,53.2,-70.9,572.0,26.240000000000002
91218099999,13.567,144.917,162.0,78.9827397260274
47671099999,35.552258,139.779694,10.66,59.75506849315068
51765099999,40.6333333,87.7,847.0,40.2312
23955099999,60.4333333,77.8666666,48.0,22.993478260869562
99999914826,42.9666,-83.7494,234.7,45.98821917808218
99999904739,40.18333,-74.06667,25.6,50.66602739726027
71867099999,53.9666666,-101.1,270.35,32.66082191780822
30860099999,51.85,116.017,nan,23.54896551724138
99999914768,43.1167,-77.6767,164.3,46.50328767123287
23585099999,66.383,93.117,91.7,9.371428571428572
52996099999,35.3833333,105.0,2450.0,39.147382920110196
2982099999,59.7666666,22.95,6.5,35.275
41026099999,21.5,39.2,15.0,83.07780821917807
15090099999,47.178492,27.620631,121.0,49.229056603773586
50949099999,45.0833333,124.8666666,136.0,40.31643835616438
99999912839,25.7881,-80.3169,8.8,74.22958904109589
50936099999,45.633,122.85,151.0,40.62472527472527
99999914916,47.9428,-97.1839,256.6,41.025205479452055
71879099999,53.5725,-113.520556,670.56,39.372876712328775
53336099999,41.5666666,108.5166666,1290.0,40.29607843137254
30136099999,58.55,109.767,234.0,18.331100478468898
54135099999,43.6,122.2666666,180.0,42.925274725274726
29814099999,53.7333333,78.0166666,115.0,-27.5
30542099999,54.85,111.15,563.0,19.53189189189189
12540099999,50.05,18.2,206.0,57.7
40001099999,37.020625,41.191394,451.1,67.04602739726027
43185099999,16.2,81.15,3.0,81.53047091412742
99999925237,50.65,-128.0,569.1,45.128370786516854
48456099999,13.912583,100.60675,2.74,82.9176308539945
54226099999,42.3333333,120.7,401.0,39.90974025974026
10361099999,52.117,11.583,85.0,47.79945205479452
45011099999,22.149556,113.591558,6.09,72.58356164383562
37575099999,41.6666666,46.65,490.0,54.97727272727273
61265099999,14.512803,-4.079561,276.14,81.63593314763231
23552099999,64.9166666,77.8166666,27.0,15.212280701754388
47636099999,35.1666666,136.9666666,56.3,59.021643835616445
28952099999,53.2166666,63.6166666,170.0,33.64938271604939
22522099999,64.95,34.65,8.0,27.78
54213099999,42.967,119.033,634.0,40.20088888888889
91250099999,11.35,162.35,5.0,82.59068493150684
56294099999,30.578528,103.947086,495.3,61.526721763085405
53705099999,37.4833333,105.6833333,1193.0,49.68116343490305
10577099999,50.8,12.867,420.0,46.32027397260274
11541099999,48.95,14.4333333,436.0,34.614999999999995
47740099999,36.2,133.3333333,28.13,57.79643835616439
4018016201,63.96667,-22.6,52.1,41.109863013698636
53947099999,35.167,109.05,914.0,51.630747922437685
47750099999,35.45,135.3166666,4.24,57.715616438356165
47668099999,35.05,139.1,67.9,60.71013698630137
78897099999,16.265306,-61.531806,10.97,78.23296703296704
74931999999,11.15,166.85,2.0,82.62347826086956
31707099999,47.7333333,130.9666666,73.0,34.312886597938146
40821099999,31.904908,54.276503,1235.65,67.62311977715876
63726099999,-1.25,29.9833333,1869.0,64.01068493150686
61226099999,16.248433,-0.005456,265.17,84.6096153846154
23884099999,61.6,90.0166666,58.0,22.085714285714285
63125099999,11.55,43.15,19.0,85.76054794520547
98444099999,13.157064,123.746247,20.11,81.26584022038567
10499099999,51.167,14.95,238.0,46.64164383561643
54192099999,43.717,130.317,500.0,27.602702702702704
94750099999,-34.948889,150.536944,121.92,61.15539772727273
29354099999,57.3,88.183,nan,23.619631901840492
12330099999,52.421031,16.826325,93.87,46.10280373831776
99999913881,35.2236,-80.9552,221.9,58.86602739726027
34391099999,50.15,48.55,25.0,42.73016949152543
48918099999,8.6833333,106.6,9.0,81.01013698630136
26695099999,55.1666666,34.4,251.0,36.83301886792453
83748099999,-22.875083,-43.384708,33.52,78.27703081232494
51711099999,40.9333333,78.45,1986.0,34.94128440366973
94212099999,-18.2333333,127.6666666,424.0,83.05527065527066
71738199999,48.6,-85.283,374.0,32.939118457300275
99999915033,52.36667,-0.21667,49.1,49.14520547945205
11120099999,47.260219,11.343964,580.94,46.74699999999999
94753099999,-33.600556,150.780833,20.42,66.27857142857144
58921099999,25.9666666,117.35,204.0,66.17388888888888
6380099999,50.911658,5.770144,114.3,49.51671232876712
53666099999,38.4,111.833,1370.0,40.888172043010755
53798099999,37.1833333,114.3666666,184.0,51.98669527896996
X,X,X,X,38.02055555555556
56178099999,31.017,102.367,2426.0,53.890055248618786
54486099999,40.467,123.967,126.0,43.62175925925926
56985099999,23.45,103.3333333,1313.6,66.10440771349862
57633099999,28.8333333,108.7666666,665.0,59.06280991735537
23445099999,65.4666666,72.6666666,19.0,17.21527777777778
13334099999,43.517,16.433,128.0,61.6512987012987
30777099999,52.2333333,117.7,525.0,23.67388535031847
36864099999,43.5333333,75.25,743.0,27.2
99999925309,58.3566,-134.564,4.9,42.20876712328767
29224099999,58.133,80.583,80.0,26.246511627906976
47824099999,32.2166666,130.75,147.7,59.95890410958904
99999924133,42.5416,-113.7661,1266.1,49.62191780821918
16754099999,35.339719,25.180297,35.05,66.02219178082191
24966099999,60.3833333,134.45,170.0,11.33739837398374
66422099999,-15.2,12.15,43.0,66.44328767123288
42571099999,24.5666667,80.8333333,317.0,77.79277777777779
50788099999,47.2333333,131.9833333,65.0,36.74
72243599999,29.633,-95.267,14.0,68.2131506849315
27329099999,57.2,39.4166666,101.0,31.233333333333338
71856099999,50.617,-97.033,232.0,36.40575342465753
99999914931,40.78333,-91.12528,210.9,49.4531506849315
12375099999,52.16575,20.967122,110.33,46.0062893081761
76405099999,24.1666666,-110.3,18.0,75.85232876712328
71888099999,53.1833333,-111.7333333,711.0,39.2010989010989
32227099999,59.117,159.967,19.0,20.49
61052099999,13.481547,2.183614,223.11,84.32465753424657
30484099999,55.433,120.667,531.0,12.993548387096775
30812099999,51.65,103.667,471.0,31.430729166666666
48568099999,7.186564,100.608031,3.65,82.07777777777778
72248513944,32.5,-93.66667,50.6,63.25369863013698
30439099999,55.1166666,109.75,465.0,22.978343949044593
38836099999,38.543333,68.825,784.86,53.93802816901409
46743099999,22.950361,120.205778,19.2,74.20383561643835
34824099999,46.0333333,38.15,5.0,53.16519823788546
40575099999,17.033,54.083,17.0,79.78301369863013
99999927102,70.5,-117.633,9.1,12.92865329512894
48088099999,17.6333333,95.8,15.0,80.13000000000001
30768099999,52.0,116.5333333,482.0,7.9727272727272736
25044099999,69.5,166.5833333,4.6,0.7892682926829272
47673099999,34.917,139.833,13.7,60.981095890410955
99999924012,46.7994,-102.7972,786.4,42.79753424657534
51430099999,43.917,81.283,670.0,49.557142857142864
26078099999,59.35,31.2333333,39.0,36.66354166666667
53845099999,36.6,109.5,959.0,49.49807162534435
30688099999,53.35,121.55,314.0,14.111864406779661
99999924137,48.6033,-112.3752,1169.8,42.789589041095894
72306613713,35.3444,-77.9647,33.2,59.86027397260274
72224603844,30.65,-86.517,58.0,70.0710843373494
71706099999,46.2833333,-63.1333333,48.76,42.142857142857146
94999900193,33.65,-81.683,161.2,64.60958904109589
63862099999,-6.170436,35.752578,1119.53,74.13698630136986
48917099999,10.2166666,103.9666666,4.0,81.65192307692308
48112099999,9.9666666,98.5833333,47.0,79.79508196721312
38589099999,40.2833333,68.8333333,316.0,53.207692307692305
71802199999,47.1,-55.767,8.0,43.628846153846155
56951099999,23.95,100.2166666,1503.0,63.60635359116022
2972099999,60.514142,22.262808,49.07,38.76611570247933
99999926455,69.917,-142.333,7.0,47.06666666666666
47679099999,35.45,139.45,65.0,58.608219178082194
54455099999,40.484,120.567,10.0,45.92388059701493
72226613850,32.33333,-86.98333,50.0,63.4186301369863
99999993101,33.66667,-117.73333,117.0,63.63534246575343
13377099999,43.733,20.683,221.0,53.15469798657719
31373099999,53.0,128.65,332.0,20.460493827160494
34712099999,47.0333333,37.5,70.0,47.744723618090454
3391099999,53.093014,-0.166014,7.62,49.79078947368421
25594099999,64.378139,-173.243306,21.94,23.044488188976374
23472099999,65.7833333,87.9888889,38.0,16.154901960784315
31767099999,48.15,138.183,501.0,26.73542857142857
72572024127,40.7781,-111.9694,1287.8,53.858082191780824
53614099999,38.4833333,106.2166667,1112.0,47.90360110803324
24988099999,60.0833333,142.3333333,198.0,13.410679611650487
72208593831,32.48333,-80.71667,11.3,63.97287671232876
61075099999,13.8,5.25,273.0,82.56424581005587
94578599999,-27.383,153.117,5.0,69.6386301369863
12205099999,53.4,14.6166666,7.0,46.668646864686465
60435099999,36.483,2.817,170.0,72.41666666666669
33105099999,51.783,28.333,141.0,44.114383561643834
53513099999,40.7666666,107.4,1041.0,53.047697368421055
72250012919,25.9141,-97.423,7.3,71.69643835616438
6300099999,51.65,2.567,3.0,51.187397260273976
99999926617,64.5111,-165.44,4.0,27.991232876712328
35777099999,46.583,68.617,276.0,37.868181818181824
28838099999,53.35,59.0833333,384.0,31.68888888888889
94968099999,-41.545278,147.214167,171.29,51.93671232876713
53463099999,40.851422,111.824103,1083.86,43.45424657534247
72326013891,35.8181,-83.9858,293.2,57.55643835616438
32532099999,53.7,157.633,292.0,22.396551724137932
40846099999,28.983,50.833,14.0,76.78539944903581
56193099999,32.4166666,104.5166666,894.0,51.1704
71707099999,46.1666666,-60.05,61.87,43.63369863013698
71727099999,48.330555,-70.996391,159.1,37.09561643835616
28275099999,58.15,68.25,50.0,26.245669291338587
53673099999,38.75,112.7,838.0,47.79616438356165
20294099999,77.617,101.483,6.0,0.3230046948356803
99999914741,41.15,-79.1,427.0,45.350136986301365
99999913750,36.93746,-76.28926,5.2,58.83041095890412
99999914610,45.6477,-68.6925,123.7,41.25232876712328
58968099999,25.0333333,121.5166666,9.0,64.59646017699116
63624099999,3.9333333,41.8666667,231.0,85.83698630136986
47769099999,34.8333333,134.6666666,39.7,58.955342465753425
72267023042,33.6656,-101.8231,991.8,58.063561643835605
40648099999,33.3833333,43.5666666,43.6,70.55
24959099999,62.0166666,129.7166666,101.0,9.846387832699621
96001099999,5.874131,95.339672,113.0,81.5627397260274
27051099999,59.9666666,42.7666666,134.0,32.00892857142857
21982099999,70.9833333,-178.65,4.0,8.809019607843139
12135099999,54.6,18.8166666,3.0,47.6
99999967601,-78.2,-162.25,32.0,-9.629863013698628
99999903812,35.4319,-82.5375,645.3,52.91589041095891
7165399999,48.783,4.183,179.0,50.57
50853099999,46.833,126.483,158.0,31.247486033519554
38954099999,37.5,71.5,2077.0,44.258823529411764
50756099999,47.45,126.8666666,248.0,34.38241758241758
51334099999,44.5666666,82.8166666,330.2,45.856424581005584
78807199999,8.967,-79.55,9.0,81.01287671232876
99999943321,35.383,139.917,6.1,58.69835616438357
99999924284,43.41333,-124.24361,5.2,53.98575342465753
10291099999,53.033,14.0,55.0,46.75068493150685
41515099999,35.5666666,71.7833333,1465.0,62.433424657534246
35953099999,45.5,64.0833333,103.0,42.58727272727273
48995099999,12.0,105.45,16.0,81.60211864406779
12595099999,50.7,23.25,213.0,52.5
29613099999,55.3,79.6166666,140.0,-14.266666666666666
29612099999,55.3333333,78.3083333,120.0,27.860416666666666
87149099999,-26.756519,-60.493103,93.57,70.63972602739726
6199099999,55.0,15.083,6.0,45.151933701657455
6272099999,52.617,5.85,6.0,49.10193548387097
21980099999,70.917,179.667,83.0,5.467977528089888
30957099999,50.2666666,113.2666666,732.0,26.835403726708076
27113099999,59.2666666,38.0166666,114.0,27.245454545454546
52546099999,39.383,99.717,1354.0,47.192837465564736
25767099999,62.05,175.2833333,13.2,19.737362637362637
91254099999,11.517,165.55,3.0,81.94545454545454
51356099999,44.3,86.033,457.0,44.35082417582418
72355599999,34.3,-97.017,232.0,61.864383561643834
48877099999,12.25,109.2,10.0,80.19138888888888
99999904751,41.8,-78.6333,652.9,42.25780821917808
99999913893,35.0564,-89.9865,77.4,59.521643835616445
57606099999,28.483,105.933,977.0,50.575
35796099999,46.8,75.0833333,350.0,33.056756756756755
20087099999,79.55,90.5666666,8.0,0.14502164502164402
47770099999,34.7,135.2166666,30.6,60.58520547945205
20764099999,72.667,70.833,13.0,5.71111111111111
36897099999,43.317,78.25,2216.0,29.90694444444445
54285099999,42.517,127.8,853.0,29.216517857142858
51828099999,37.1333333,79.9333333,1375.0,55.05595567867037
40165099999,32.667,35.183,49.0,67.14010989010988
72458613922,38.783,-97.65,393.0,54.03972602739726
47981099999,24.784,141.322722,115.21,75.82273972602741
47894099999,33.85,134.1,1946.0,40.47643835616438
57622099999,28.95,107.15,1907.0,49.952515723270444
23463099999,65.9833333,84.3277778,40.0,12.346153846153847
72481023203,37.38333,-120.56667,58.2,63.55013698630136
54049099999,44.25,123.9666666,190.0,40.85192307692308
23499099999,64.9333333,98.8666666,203.0,8.184415584415586
99999913897,36.11889,-86.68917,182.9,57.056164383561644
32562099999,52.8333333,156.3,30.0,26.164285714285718
29962099999,53.05,90.9166666,469.0,-5.866666666666667
29534099999,55.983,82.7,127.0,33.63764705882353
99999914820,41.4057,-81.852,238.0,49.428493150684936
29837099999,53.4,82.6,170.0,30.842857142857145
6280099999,53.11972,6.579444,5.18,47.69178082191781
28552099999,56.0666666,63.65,89.0,33.83269230769231
71923099999,61.1166666,-100.8833333,353.0,16.113202247191012
